REF_AREA,Geographic area,INDICATOR,Indicator,SEX,Sex,EDUCATION_LEVEL,Education Level,WEALTH_QUINTILE,Wealth Quintile,RESIDENCE,Residence,UNIT_MEASURE,Unit of measure,UNIT_MULTIPLIER,Unit multiplier,SOURCE_LINK,SERIES_FOOTNOTE,TIME_PERIOD,OBS_VALUE,OBS_STATUS,Observation Status,DATA_SOURCE,OBS_CONF,Observation confidentaility,TIME_PERIOD_METHOD,Time period activity related to when the data are collected,COVERAGE_TIME,OBS_FOOTNOTE,FREQ_COLL,Time interval at which the source data are collected
UNICEF_LAC,Latin America and Caribbean,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,Q2,Second,_T,Total,PCNT,%,,,,,2022,15.879718,,,UNICEF Global Database,,,,,,,,
UNICEF_LAC,Latin America and Caribbean,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,Q3,Middle,_T,Total,PCNT,%,,,,,2022,12.701036,,,UNICEF Global Database,,,,,,,,
UNICEF_LAC,Latin America and Caribbean,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,Q4,Fourth,_T,Total,PCNT,%,,,,,2022,7.954488,,,UNICEF Global Database,,,,,,,,
UNICEF_LAC,Latin America and Caribbean,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,Q5,Highest,_T,Total,PCNT,%,,,,,2022,3.522978,,,UNICEF Global Database,,,,,,,,
UNICEF_LAC,Latin America and Caribbean,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,_T,Total,R,Rural,PCNT,%,,,,,2022,27.39493,,,UNICEF Global Database,,,,,,,,
UNICEF_LAC,Latin America and Caribbean,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,_T,Total,U,Urban,PCNT,%,,,,,2022,12.608868,,,UNICEF Global Database,,,,,,,,
UNICEF_LAC,Latin America and Caribbean,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,_T,Total,_T,Total,PCNT,%,,,,,2022,15.72005,,,UNICEF Global Database,,,,,,,,
UNICEF_MENA,Middle East and North Africa,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,F,Female,ISCED11_3,Upper secondary education,_T,Total,_T,Total,PCNT,%,,,,,2022,32.392264,,,UNICEF Global Database,,,,,,,,
UNICEF_MENA,Middle East and North Africa,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,M,Male,ISCED11_3,Upper secondary education,_T,Total,_T,Total,PCNT,%,,,,,2022,26.35344,,,UNICEF Global Database,,,,,,,,
UNICEF_MENA,Middle East and North Africa,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,Q1,Lowest,_T,Total,PCNT,%,,,,,2022,45.289115,,,UNICEF Global Database,,,,,,,,
UNICEF_MENA,Middle East and North Africa,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,Q2,Second,_T,Total,PCNT,%,,,,,2022,35.652741,,,UNICEF Global Database,,,,,,,,
UNICEF_MENA,Middle East and North Africa,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,Q3,Middle,_T,Total,PCNT,%,,,,,2022,28.859917,,,UNICEF Global Database,,,,,,,,
UNICEF_MENA,Middle East and North Africa,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,Q4,Fourth,_T,Total,PCNT,%,,,,,2022,25.685159,,,UNICEF Global Database,,,,,,,,
UNICEF_MENA,Middle East and North Africa,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,Q5,Highest,_T,Total,PCNT,%,,,,,2022,11.941689,,,UNICEF Global Database,,,,,,,,
UNICEF_MENA,Middle East and North Africa,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,_T,Total,R,Rural,PCNT,%,,,,,2022,34.927602,,,UNICEF Global Database,,,,,,,,
UNICEF_MENA,Middle East and North Africa,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,_T,Total,U,Urban,PCNT,%,,,,,2022,23.971146,,,UNICEF Global Database,,,,,,,,
UNICEF_MENA,Middle East and North Africa,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,_T,Total,_T,Total,PCNT,%,,,,,2022,29.404486,,,UNICEF Global Database,,,,,,,,
UNICEF_SA,South Asia,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,F,Female,ISCED11_3,Upper secondary education,_T,Total,_T,Total,PCNT,%,,,,,2022,30.221226,,,UNICEF Global Database,,,,,,,,
UNICEF_SA,South Asia,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,M,Male,ISCED11_3,Upper secondary education,_T,Total,_T,Total,PCNT,%,,,,,2022,24.931532,,,UNICEF Global Database,,,,,,,,
UNICEF_SA,South Asia,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,Q1,Lowest,_T,Total,PCNT,%,,,,,2022,46.13275,,,UNICEF Global Database,,,,,,,,
UNICEF_SA,South Asia,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,Q2,Second,_T,Total,PCNT,%,,,,,2022,33.666958,,,UNICEF Global Database,,,,,,,,
UNICEF_SA,South Asia,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,Q3,Middle,_T,Total,PCNT,%,,,,,2022,25.980702,,,UNICEF Global Database,,,,,,,,
UNICEF_SA,South Asia,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,Q4,Fourth,_T,Total,PCNT,%,,,,,2022,18.124535,,,UNICEF Global Database,,,,,,,,
UNICEF_SA,South Asia,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,Q5,Highest,_T,Total,PCNT,%,,,,,2022,8.5646047,,,UNICEF Global Database,,,,,,,,
UNICEF_SA,South Asia,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,_T,Total,R,Rural,PCNT,%,,,,,2022,30.582667,,,UNICEF Global Database,,,,,,,,
UNICEF_SA,South Asia,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,_T,Total,U,Urban,PCNT,%,,,,,2022,21.00918,,,UNICEF Global Database,,,,,,,,
UNICEF_SA,South Asia,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,_T,Total,_T,Total,PCNT,%,,,,,2022,27.541393,,,UNICEF Global Database,,,,,,,,
UNICEF_SSA,Sub-Saharan Africa,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,F,Female,ISCED11_3,Upper secondary education,_T,Total,_T,Total,PCNT,%,,,,,2022,45.514241,,,UNICEF Global Database,,,,,,,,
UNICEF_SSA,Sub-Saharan Africa,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,M,Male,ISCED11_3,Upper secondary education,_T,Total,_T,Total,PCNT,%,,,,,2022,36.999048,,,UNICEF Global Database,,,,,,,,
UNICEF_SSA,Sub-Saharan Africa,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,Q1,Lowest,_T,Total,PCNT,%,,,,,2022,62.530127,,,UNICEF Global Database,,,,,,,,
UNICEF_SSA,Sub-Saharan Africa,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,Q2,Second,_T,Total,PCNT,%,,,,,2022,51.163036,,,UNICEF Global Database,,,,,,,,
UNICEF_SSA,Sub-Saharan Africa,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,Q3,Middle,_T,Total,PCNT,%,,,,,2022,41.551283,,,UNICEF Global Database,,,,,,,,
UNICEF_SSA,Sub-Saharan Africa,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,Q4,Fourth,_T,Total,PCNT,%,,,,,2022,33.190884,,,UNICEF Global Database,,,,,,,,
UNICEF_SSA,Sub-Saharan Africa,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,Q5,Highest,_T,Total,PCNT,%,,,,,2022,23.891673,,,UNICEF Global Database,,,,,,,,
UNICEF_SSA,Sub-Saharan Africa,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,_T,Total,R,Rural,PCNT,%,,,,,2022,50.717221,,,UNICEF Global Database,,,,,,,,
UNICEF_SSA,Sub-Saharan Africa,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,_T,Total,U,Urban,PCNT,%,,,,,2022,27.222184,,,UNICEF Global Database,,,,,,,,
UNICEF_SSA,Sub-Saharan Africa,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,_T,Total,_T,Total,PCNT,%,,,,,2022,41.387849,,,UNICEF Global Database,,,,,,,,
UNICEF_WCA,West and Central Africa,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,F,Female,ISCED11_3,Upper secondary education,_T,Total,_T,Total,PCNT,%,,,,,2022,45.024192,,,UNICEF Global Database,,,,,,,,
UNICEF_WCA,West and Central Africa,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,M,Male,ISCED11_3,Upper secondary education,_T,Total,_T,Total,PCNT,%,,,,,2022,36.227259,,,UNICEF Global Database,,,,,,,,
UNICEF_WCA,West and Central Africa,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,Q1,Lowest,_T,Total,PCNT,%,,,,,2022,67.153107,,,UNICEF Global Database,,,,,,,,
UNICEF_WCA,West and Central Africa,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,Q2,Second,_T,Total,PCNT,%,,,,,2022,51.472826,,,UNICEF Global Database,,,,,,,,
UNICEF_WCA,West and Central Africa,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,Q3,Middle,_T,Total,PCNT,%,,,,,2022,39.285869,,,UNICEF Global Database,,,,,,,,
UNICEF_WCA,West and Central Africa,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,Q4,Fourth,_T,Total,PCNT,%,,,,,2022,30.174497,,,UNICEF Global Database,,,,,,,,
UNICEF_WCA,West and Central Africa,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,Q5,Highest,_T,Total,PCNT,%,,,,,2022,20.094485,,,UNICEF Global Database,,,,,,,,
UNICEF_WCA,West and Central Africa,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,_T,Total,R,Rural,PCNT,%,,,,,2022,53.521187,,,UNICEF Global Database,,,,,,,,
UNICEF_WCA,West and Central Africa,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,_T,Total,U,Urban,PCNT,%,,,,,2022,24.798897,,,UNICEF Global Database,,,,,,,,
UNICEF_WCA,West and Central Africa,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,_T,Total,_T,Total,PCNT,%,,,,,2022,40.769643,,,UNICEF Global Database,,,,,,,,
UNSDG_LDC,Least developed countries,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,F,Female,ISCED11_3,Upper secondary education,_T,Total,_T,Total,PCNT,%,,,,,2022,48.339103,,,UNICEF Global Database,,,,,,,,
UNSDG_LDC,Least developed countries,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,M,Male,ISCED11_3,Upper secondary education,_T,Total,_T,Total,PCNT,%,,,,,2022,41.292373,,,UNICEF Global Database,,,,,,,,
UNSDG_LDC,Least developed countries,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,_T,Total,_T,Total,PCNT,%,,,,,2022,44.972344,,,UNICEF Global Database,,,,,,,,
URY,Uruguay,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,F,Female,ISCED11_3,Upper secondary education,_T,Total,_T,Total,PCNT,%,,,,,2013,15.1022,,,MICS 2012-13,,,,,,,0,Not Known
URY,Uruguay,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,M,Male,ISCED11_3,Upper secondary education,_T,Total,_T,Total,PCNT,%,,,,,2013,26.660139,,,MICS 2012-13,,,,,,,0,Not Known
URY,Uruguay,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,Q1,Lowest,_T,Total,PCNT,%,,,,,2013,41.348099,,,MICS 2012-13,,,,,,,0,Not Known
URY,Uruguay,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,Q2,Second,_T,Total,PCNT,%,,,,,2013,7.8877912,,,MICS 2012-13,,,,,,,0,Not Known
URY,Uruguay,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,Q3,Middle,_T,Total,PCNT,%,,,,,2013,27.985229,,,MICS 2012-13,,,,,,,0,Not Known
URY,Uruguay,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,Q4,Fourth,_T,Total,PCNT,%,,,,,2013,18.80258,,,MICS 2012-13,,,,,,,0,Not Known
URY,Uruguay,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,Q5,Highest,_T,Total,PCNT,%,,,,,2013,16.98143,,,MICS 2012-13,,,,,,,0,Not Known
URY,Uruguay,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,_T,Total,R,Rural,PCNT,%,,,,,2013,26.94416,,,MICS 2012-13,,,,,,,0,Not Known
URY,Uruguay,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,_T,Total,U,Urban,PCNT,%,,,,,2013,20.83428,,,MICS 2012-13,,,,,,,0,Not Known
URY,Uruguay,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,_T,Total,_T,Total,PCNT,%,,,,,2013,21.45891,,,MICS 2012-13,,,,,,,0,Not Known
VNM,Viet Nam,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,F,Female,ISCED11_3,Upper secondary education,_T,Total,_T,Total,PCNT,%,,,,,2014,21.799999,,,MICS 2014,,,,,,,0,Not Known
VNM,Viet Nam,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,M,Male,ISCED11_3,Upper secondary education,_T,Total,_T,Total,PCNT,%,,,,,2014,26.4,,,MICS 2014,,,,,,,0,Not Known
VNM,Viet Nam,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,Q1,Lowest,_T,Total,PCNT,%,,,,,2014,49,,,MICS 2014,,,,,,,0,Not Known
VNM,Viet Nam,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,Q2,Second,_T,Total,PCNT,%,,,,,2014,26.6,,,MICS 2014,,,,,,,0,Not Known
VNM,Viet Nam,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,Q3,Middle,_T,Total,PCNT,%,,,,,2014,21.799999,,,MICS 2014,,,,,,,0,Not Known
VNM,Viet Nam,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,Q4,Fourth,_T,Total,PCNT,%,,,,,2014,11.5,,,MICS 2014,,,,,,,0,Not Known
VNM,Viet Nam,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,Q5,Highest,_T,Total,PCNT,%,,,,,2014,5.8000002,,,MICS 2014,,,,,,,0,Not Known
VNM,Viet Nam,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,_T,Total,R,Rural,PCNT,%,,,,,2014,26.6,,,MICS 2014,,,,,,,0,Not Known
VNM,Viet Nam,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,_T,Total,U,Urban,PCNT,%,,,,,2014,17.6,,,MICS 2014,,,,,,,0,Not Known
VNM,Viet Nam,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,_T,Total,_T,Total,PCNT,%,,,,,2014,24.1,,,MICS 2014,,,,,,,0,Not Known
WORLD,World,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,F,Female,ISCED11_3,Upper secondary education,_T,Total,_T,Total,PCNT,%,,,,,2022,28.727683,,,UNICEF Global Database,,,,,,,,
WORLD,World,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,M,Male,ISCED11_3,Upper secondary education,_T,Total,_T,Total,PCNT,%,,,,,2022,25.109311,,,UNICEF Global Database,,,,,,,,
WORLD,World,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,Q1,Lowest,_T,Total,PCNT,%,,,,,2022,47.816041,,,UNICEF Global Database,,,,,,,,
WORLD,World,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,Q2,Second,_T,Total,PCNT,%,,,,,2022,36.204418,,,UNICEF Global Database,,,,,,,,
WORLD,World,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,Q3,Middle,_T,Total,PCNT,%,,,,,2022,28.635802,,,UNICEF Global Database,,,,,,,,
WORLD,World,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,Q4,Fourth,_T,Total,PCNT,%,,,,,2022,21.134046,,,UNICEF Global Database,,,,,,,,
WORLD,World,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,Q5,Highest,_T,Total,PCNT,%,,,,,2022,12.289549,,,UNICEF Global Database,,,,,,,,
WORLD,World,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,_T,Total,R,Rural,PCNT,%,,,,,2022,33.611195,,,UNICEF Global Database,,,,,,,,
WORLD,World,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,_T,Total,U,Urban,PCNT,%,,,,,2022,18.271083,,,UNICEF Global Database,,,,,,,,
WORLD,World,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,_T,Total,_T,Total,PCNT,%,,,,,2022,26.935922,,,UNICEF Global Database,,,,,,,,
WSM,Samoa,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,F,Female,ISCED11_3,Upper secondary education,_T,Total,_T,Total,PCNT,%,,,,,2020,13.35593,,,MICS 2019-20,,,,,,,,
WSM,Samoa,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,M,Male,ISCED11_3,Upper secondary education,_T,Total,_T,Total,PCNT,%,,,,,2020,25.306021,,,MICS 2019-20,,,,,,,,
WSM,Samoa,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,Q1,Lowest,_T,Total,PCNT,%,,,,,2020,28.45611,,,MICS 2019-20,,,,,,,,
WSM,Samoa,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,Q2,Second,_T,Total,PCNT,%,,,,,2020,25.837709,,,MICS 2019-20,,,,,,,,
WSM,Samoa,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,Q3,Middle,_T,Total,PCNT,%,,,,,2020,15.99608,,,MICS 2019-20,,,,,,,,
WSM,Samoa,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,Q4,Fourth,_T,Total,PCNT,%,,,,,2020,16.82703,,,MICS 2019-20,,,,,,,,
WSM,Samoa,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,Q5,Highest,_T,Total,PCNT,%,,,,,2020,9.9661598,,,MICS 2019-20,,,,,,,,
WSM,Samoa,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,_T,Total,R,Rural,PCNT,%,,,,,2020,21.230789,,,MICS 2019-20,,,,,,,,
WSM,Samoa,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,_T,Total,U,Urban,PCNT,%,,,,,2020,12.74808,,,MICS 2019-20,,,,,,,,
WSM,Samoa,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,_T,Total,_T,Total,PCNT,%,,,,,2020,19.509489,,,MICS 2019-20,,,,,,,,
YEM,Yemen,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,F,Female,ISCED11_3,Upper secondary education,_T,Total,_T,Total,PCNT,%,,,,,2013,53.900002,,,DHS 2013,,,,,,,0,Not Known
YEM,Yemen,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,M,Male,ISCED11_3,Upper secondary education,_T,Total,_T,Total,PCNT,%,,,,,2013,28.4,,,DHS 2013,,,,,,,0,Not Known
YEM,Yemen,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,Q1,Lowest,_T,Total,PCNT,%,,,,,2013,66.400002,,,DHS 2013,,,,,,,0,Not Known
YEM,Yemen,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,Q2,Second,_T,Total,PCNT,%,,,,,2013,50.599998,,,DHS 2013,,,,,,,0,Not Known
YEM,Yemen,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,Q3,Middle,_T,Total,PCNT,%,,,,,2013,40.5,,,DHS 2013,,,,,,,0,Not Known
YEM,Yemen,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,Q4,Fourth,_T,Total,PCNT,%,,,,,2013,32.5,,,DHS 2013,,,,,,,0,Not Known
YEM,Yemen,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,Q5,Highest,_T,Total,PCNT,%,,,,,2013,21,,,DHS 2013,,,,,,,0,Not Known
YEM,Yemen,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,_T,Total,R,Rural,PCNT,%,,,,,2013,48.400002,,,DHS 2013,,,,,,,0,Not Known
YEM,Yemen,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,_T,Total,U,Urban,PCNT,%,,,,,2013,25.799999,,,DHS 2013,,,,,,,0,Not Known
